,review_body,review_date,hotelName,hotelUrl
49,"Stayed here with family in June, and had a nice stay. The hotel is large, consisting of three towers with over 40 floors in each, so the number of guests is very high. Most of the facilities have been designed for these numbers, so things worked mostly OK.This is a nice luxury hotel, but most of the (very high) price of stay is for the infinity polls on the roof of the hotel, and the views to Singapore and views/access to the Marina Bay gardens. For those things one could pay that money (once), but for other (or longer) stays there are better luxury options in Singapore, and for (far?) less money. Rooms higher up are more expensive, and rooms lower are less expensive.Rooms are nice and modern, with the kind of decoration and facilities you would expect from a 5-star hotel (see some comments on this later though...)Breakfast can be had in any of 3 restaurants. We got in right away, but it seemed that this restaurant had prepared for having people queue to get to breakfast (signs or indicating waiting times like 12 minutes.) The breakfast options were quite good, what one would expect.Access to the pools and the bar/observation deck is controlled by swipe cards. We went swimming in the pools, and also took some selfies and other photos (as did most of the crowd in the pools: very few were there for swimming/relaxing.)The hotel is connected to the neighboring upscale shopping mall, with lots of luxury stores, as well as restaurants and a food court. The food court is with normal Singapore pricing, but it was very full and the problem was finding a vacant table. The other restaurants there are a bit more expensive, but not too much so.The Marina Bay gardens are right next to the hotel, with a 5+ minute walk to the central areas with the artificial trees. They looked nice also in the evening from the room window. The views also otherwise are interesting: sea, cargo ships, possibly cruise ship or two, and some of the suburbs to the east.Some things to whine about:Getting to the hotel with MRT on the (not yet complete) circle line requires a train change at Promenade, as (most, all?) trains on that line continue to Dhoby Ghaut. A small nuisance (which may disappear when the circle line will be completed in the future.) Also the downtown line has a station at the hotel/mall, thus giving more direct access.We could not adjust the room temperature, except by turning off the air-conditioning completely (and keeping the balcony door ajar). With aircon on the temperature did not get higher than 21.5 C no matter what the setting was, 24 C or 27 C. There was a sign on the wall telling that temperature change will take time. But several hours was not enough. (And in other hotels temperature would change in 1 or 2 hours at the latest.) 20 C is too cold, and we prefer a bit more than 22 C.In a luxury hotel one would expect a bidet or a fancy toilet seat with washing features. Did not exist here, which is unusual for a high-end hotel. The hotel should fix this for all rooms.","June 24, 2019","0    Marina Bay Sands
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294265-d1770798-Reviews-Marina_Bay_Sands-Singapore.html
50,"Our Group of 7 paid a visit to the bar at the top of Marina Bay Sands. The view is undoubtedly spectacular! Although each ticket holder was given $20 to spend at the bar, after purchasing 3 cocktails, 1 whiskey and 3 bowls of fries. We were still out of pocket $70! You can view the pool from the bar and be tantalised by the fact you can’t enter. We did not pay extra for the viewing platform and am not unhappy we didn’t! I’m not sure the view is that much better?! Definitely worth a visit!! Grab a drink and soak up the scenery, you’ll feel like you’re on top of the world!","June 24, 2019","0    Marina Bay Sands
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294265-d1770798-Reviews-Marina_Bay_Sands-Singapore.html
51,"For the best that singapore hotel can offer, it does live up to its standard. Its got great view and big space, view is amazing however, they restrict your entry for infinity pool for not more than what amount of access cards you hold. With it being this expensive to live here and limitation to accessibility. i think its not very worth unless your budget is high.","June 24, 2019","0    Marina Bay Sands
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294265-d1770798-Reviews-Marina_Bay_Sands-Singapore.html
52,"I guess everything has been said in the earlier reviews already. The hotel is located a bit outside the actual ""hotspot"" in Singapore (but all the shopping destinations etc. are still within walking distance), but the hotel itself is full of all kinds of experiences, the world-famous infinity pool being the highlight for us. The rooms were flawless in all regards.The staff really goes the extra mile to make sure that you as a customer are happy. We even got a complimentary upgrade to a bigger room and a nice chocolate cake served in our room since we had an anniversary.This isn't the most budget-friendly accomodation in Singapore, but as a once-in-a-lifetime experience it was really great. We were staying for just one night when travelling from Batam (Indonesia) to Johor Bahru (Malaysia) through Singapore.","June 24, 2019","0    Marina Bay Sands
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294265-d1770798-Reviews-Marina_Bay_Sands-Singapore.html
53,"It was my 4th time staying at MBS and I always enjoyed it. I always request high floor 11th floor up facing the gardens. This time my family got room 3116. When you are going to the infinity pool make sure to catch sunrise and sunset (wait for the buildings to open their lights up). The pool gets crowded at peak hours like 5-8pm so i advise to go early. Free towels are provided and you can bring it back to your rooms.There’s a free observation deck visit on your stay so make sure to use them. There’s a pamphlet that they will give during the check in explore everything on it for free. There are lots of restaurants to choose from within the hotel and nearby.There’s an Express check out and it saves your time! A deposit fee of S$200 is required upon check in on top if your room fees. Check in is smooth with little nuisances because a trainee staff assisted by a senior processed my check in. What I don’t like. The quality of the water in the pool. It’s just me, Because imagine lots of people are in and out of it. The lavatory in the rooms is shallow that when you open the faucet the water will be all over the place because of the strong flow.All in all its a wonderful tourist experience. Having your beer while watching the sunset from the infinity pool and enjoying the views of the skyline.","June 23, 2019","0    Marina Bay Sands
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294265-d1770798-Reviews-Marina_Bay_Sands-Singapore.html
54,"We arrived here at dawn hours after a major flight delay. The door was closed but after making some noise someone came out to open the door for us. The staff recognized us as the last customer to check in for that day and immediately check us in for us to rest. The beds were small but doable I guess. The room was good size with a nice size bathroom. We got two usb charging ports by the bed, but the charge for an iPhone was super slow. So a plug in outlet for the charge would be better. Anyways, the rooftop pool was neat. They have a supply of towels and free water bottles to drink. Also, there was a small whirlpool but it was under maintenance when we went. The housekeeping was on top of things, they were there at 9am in the morning to start cleaning. Though I wish they would stock more towels, still they clean our rooms daily. The checkout process was smooth and released our $200 deposit right away. The location was perfect. We basically walk to the places we wanted to visit. Bus and MTR stations nearby. 7-11 and a food court downstairs. We will definitely stay here again if we visit Singapore again.","July 12, 2019","1    30 Bencoolen
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294265-d305428-Reviews-30_Bencoolen-Singapore.html
55,"Would highly recommend this hotel! Stayed here for 4 nights at the end of June. The location was central (right beside an MRT station as well as within walking distance to other places). The staff were all very accommodating and gave us advice whenever it was needed. As well as this, they would always top up the rooms with bottles of water, which were extremely helpful when walking about in the heat. Thank you for a great stay!","July 12, 2019","1    30 Bencoolen
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294265-d305428-Reviews-30_Bencoolen-Singapore.html
56,"We stayed here in early June and early July for a couple of days each time as stop overs between Australia and Europe. Thoroughly enjoyed the hotel - location good for getting around via public transport, quite a bit within easy walking distance, amenities as advertised, staff friendly and helpful. Would definitely stay here again.","July 10, 2019","1    30 Bencoolen
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294265-d305428-Reviews-30_Bencoolen-Singapore.html
57,"This hotel is all the things that the previous reviews have said. Good location, clean, comfortable nice breakfast. The staff are very professional and helpful and even recommended one of the best Japanese restaurants we have ever been too just around the corner. My only hesitation on a 5 star review is lack of late departure facilities. We had to shower in the pool bathrooms and there is just not enough room to do this, access to a departure room for an hour would have been much better.","July 10, 2019","1    30 Bencoolen
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294265-d305428-Reviews-30_Bencoolen-Singapore.html
58,"Nice and quite hotel, located in good neighborhood and easy to access metros to get around. Rooms are pretty small but it wasn't any problem for us, they have small pool on rooftop and small gym hat you can chill off or workout a bit.We will stay there again in case to visit singapore again.","July 9, 2019","1    30 Bencoolen
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294265-d305428-Reviews-30_Bencoolen-Singapore.html
59,"I've inspected a great deal of articles about Dubai, which says that the spot is splendid and I given it a chance to out. This nation is reach in culture and has shrouded pearls. We remained for a couple of evening times in 30 Bencoolen and we were satisfied by all the association's exertion in making our stay additional astounding. We welcome the pool confronting the straight such a decent view and releasing up then. Our room was all around lit and to an incredible degree pleasing, venerate it! In what limit may I confine remaining in this radiant inn? We were vivacious and fulfilled visitors.","July 4, 2019","1    30 Bencoolen
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294265-d305428-Reviews-30_Bencoolen-Singapore.html
